"","Ano","Edição","Nome do GT","Título","Autores","Links"
"69","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Comunicação, arte e tecnologias da imagem","SOBRE CURADORIA E ARTE NA SOCIEDADE DE EXPERIÊNCIA","BEATRIZ MORGADO DE QUEIROZ (UFRJ) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_8SJHJ87A04AM8MCATGKA_30_8807_02_03_2020_17_48_02.pdf"
"70","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Comunicação, arte e tecnologias da imagem","TELA VERTICAL: da pintura ao smartphone","JOÃO CLÁUDIO SIMÕES DE OLIVEIRA  (UFRJ) ,ELIANNE IVO BARROSO (UFF) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_H796C43NDZL71NJ2G53E_30_8720_02_03_2020_17_00_36.pdf"
"71","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Comunicação, gêneros e sexualidades ","A RAÇA E O GÊNERO DA ESTÉTICA E DOS AFETOS: algoritmização do racismo e do sexismo em bancos contemporâneos de imagens digitais","FERNANDA ARIANE SILVA CARRERA (UFRJ) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_UPUHAMMMTYQ2QYJ01PFO_30_8368_19_02_2020_18_39_19.pdf"
"72","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Comunicação, gêneros e sexualidades ","DAENERYS TARGARYEN E A MULHER LOUCA EM GAME OF THRONES: Gênero e a crítica do pop no jornalismo","FELIPE VIERO KOLINSKI MACHADO MENDONCA (UFOP) ,CHRISTIAN GONZATTI (UNISINOS) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_96B6HOX39CEERD0KWUEP_30_8214_20_02_2020_13_20_43.pdf"
"73","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Comunicação, gêneros e sexualidades ","Documentários queer no Brasil: estratégias plurais de ocupação de telas","GILBERTO ALEXANDRE SOBRINHO (UNICAMP) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_8RVL17RWAVU759XGTMCE_30_8763_02_03_2020_17_11_30.pdf"
"74","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Comunicação, gêneros e sexualidades ","Entre câncer e HIV/Aids: o armário e as mobilizações da estigmatização da homossexualidade masculina em entrevistas com Reynaldo Gianecchini ","IGOR SACRAMENTO (Fiocruz) ,ROBERTO ABIB (UFRJ) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_YJC7DQFL15RUSVG2J6XL_30_8443_21_02_2020_10_24_51.pdf"
"75","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Comunicação, gêneros e sexualidades ","ESTÉTICAS BRINCANTES: máscara, carne e devoção no artifício e na cultura popular","RIBAMAR  (UFRJ) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_W1MAROL57ILCV8ZEH4RA_30_8381_27_02_2020_11_00_48.pdf"
"76","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Comunicação, gêneros e sexualidades ","Lésbicas também transam: disputas sobre a visibilidade das lesbianidades no Instagram","JOANA ZILLER (UFMG) ,DAYANE DO CARMO BARRETOS (UFMG) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_ZJSM1F80STHWBSAQB3ZH_30_8314_26_02_2020_11_16_34.pdf"
"77","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Comunicação, gêneros e sexualidades ","NOTÍCIAS FALSAS SOBRE GÊNERO E SEXUALIDADE NO BRASIL: um campo de disputas morais","THALES VILELA LELO (USP) ,LORENA RúBIA PEREIRA CAMINHAS (UNICAMP) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_0USVZQ1S5V2WNQYBJIJD_30_8520_23_02_2020_15_45_46.pdf"
"78","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Comunicação, gêneros e sexualidades ","Performatividade e afeto no corpo lésbico em Azul é a cor mais quente","CATARINA AMORIM DE OLIVEIRA ANDRADE (UFPE) ,DAIANY FERREIRA DANTAS (UFPE) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_ZWL8UH9THS5DD2BW6DOT_30_8717_02_03_2020_17_43_50.pdf"
"79","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Comunicação, gêneros e sexualidades ","POR ENTRE SECREÇÕES E EXCREMENTOS: A performance da abjeção na monstruosidade de Hija de Perra (1980-2014)","THIAGO (ESPM) ,ROSAMARIA LUIZA DE MELO ROCHA (ESPM) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_GEUVEMWWADU0QA6O4XJ8_30_8744_29_02_2020_20_04_35.pdf"
"80","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Comunicação, gêneros e sexualidades ","“NOSSO GÊNERO VEM DE DEUS”: normatividade heterossexual em vídeos religiosos infantis do YouTube","TATIANA CLéBICAR  (Fiocruz) ,DANIELLE RAMOS BRASILIENSE (UFF) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_6N3JZ134L6S8NG563ZSC_30_8292_26_02_2020_17_51_49.pdf"
"81","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Consumos e processos de comunicação","A CIBERPUBLICIDADE E O “FASHION REVOLUTION”: o contexto da campanha “#Quemfezminhasroupas” no Instagram","DANIELLE CORREIA NEVES ABREU (UFRN) ,JUCIANO DE SOUSA LACERDA (UFRN) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_EUMEKICHJPSGI8WNN076_30_8442_21_02_2020_14_25_09.pdf"
"82","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Consumos e processos de comunicação","AS MÚLTIPLAS FACES DE GRETA: adolescência, ativismo, consumo e inspiração","JULIANA DORETTO (PUC - Campinas) ,VANDER CASAQUI (UMESP) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_T740ZINQ2QSSDE8CRTK2_30_8635_02_03_2020_12_46_43.pdf"
"83","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Consumos e processos de comunicação","DA ESTATÍSTICA AOS DADOS: ordenamentos da vida nas cidades moderna e pós-moderna","LUCAS DE VASCONCELOS TEIXEIRA (ESPM) ,TANIA MÁRCIA CEZAR HOFF (ESPM) ,ADRIANA LIMA DE OLIVEIRA (ESPM) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_2U2K8LLG31N9C39RTD2V_30_8421_26_02_2020_17_42_19.pdf"
"84","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Consumos e processos de comunicação","DESENGAVETA, PORQUE MENOS É DEMAIS: moralismo e vergonha nas narrativas de sustentabilidade na TV","DENISE DA COSTA OLIVEIRA SIQUEIRA (UERJ) ,JéSSICA BAPTISTA DOS SANTOS VENTURA (UERJ) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_846DBRR2L7UHLWQETS8B_30_8286_14_02_2020_23_02_05.pdf"
"85","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Consumos e processos de comunicação","Enclausuramento, segurança e lazer – A vida nos condomínios-clube","MARCELA BARBOSA LINS (UFPE) ,CRISTINA TEIXEIRA VIEIRA DE MELO (UNICAMP) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_NC66ZEVP8YYOJYK6C9I0_30_8511_24_02_2020_11_51_42.pdf"
"86","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Consumos e processos de comunicação","O RACISMO REVELADO PELA AUSÊNCIA: Representatividade negra em anúncios de revista","PABLO MORENO FERNANDES VIANA (UFMG) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_5G554I6GN50QBT6O566Y_30_8659_26_02_2020_13_29_21.pdf"
"87","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Consumos e processos de comunicação","PUBLICIDADE, INFÂNCIA E CONSUMO: discursos comerciais com funções sociais ","BRENDA GUEDES (UFPE) ,ROGéRIO LUIZ COVALESKI (UFPE) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_Z6QJY6IKL5DG8PRWZHZM_30_8587_25_02_2020_23_43_34.pdf"
"88","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Consumos e processos de comunicação","SEMIÓTICA DA CAUSA NAS RELAÇÕES DE CONSUMO: os vínculos de sentido entre acaso, causação eficiente e propósito em campanhas publicitárias","MARIA LUCIA SANTAELLA (PUCSP) ,MARIA CLOTILDE PEREZ RODRIGUES  (USP) ,BRUNO POMPEU (USP) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_XMWMH4FNIV7HW5TTQ5GT_30_8405_20_02_2020_11_17_07.pdf"
"89","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Consumos e processos de comunicação","“IT’S A TRAP!”: reflexões acerca da cultura pop como fenômeno midiático","LARISSA TAMBORINDENGUY BECKO (UNISINOS) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_DH6VTUVD1MV9UPXIPT7W_30_8767_01_03_2020_11_48_27.pdf"
"90","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Consumos e processos de comunicação","“NÃO PERTURBE”: algumas relações entre juventude, práticas de consumo e aspectos comunicacionais em quartos de adolescentes","MARCELLA SILVA AZEVEDO (PUCRJ) ,CLAUDIA PEREIRA  (PUCRJ) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_K9SYIZ8CW58MH5A1NVKP_30_8264_19_02_2020_12_52_44.pdf"
"91","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Cultura das mídias","A luta por educação no cinema documentário","ERCIO DO CARMO SENA CARDOSO (PUCMG) ,JULIANA MAGALHãES E RIBEIRO GUSMAN (USP) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_XX9XE1D6BWFZ3V6BTDZ4_30_8399_20_02_2020_09_59_50.pdf"
"92","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Cultura das mídias","Diálogos intermidiáticos entre teatro e cinema silencioso no Ébrio de Gilda de Abreu","MARGARIDA MARIA ADAMATTI (Ufscar) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_UCM1Z1P01YT3NM42R7CK_30_8645_26_02_2020_15_27_58.pdf"
"93","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Cultura das mídias","DISTOPIA E GÊNEROS NARRATIVOS: a hipertrofia do presente","VERA LUCIA FOLLAIN DE FIGUEIREDO (PUCRJ) ,EDUARDO MIRANDA (PUCRJ) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_86L4GSB3N96L4ZHIYYBV_30_8231_10_02_2020_17_24_16.pdf"
"94","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Cultura das mídias","DO FLÂNEUR AO INTELECTUAL: Renato Cordeiro Gomes e os estudos da cidade","ALINE DA SILVA NOVAES  (IBMEC) ,FABIANA CRISPINO SANTOS (IBMEC/RJ) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_FYV8ZDEI16RWOCDCIAKX_30_8348_19_02_2020_13_35_57.pdf"
"95","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Cultura das mídias","FICÇÃO SERIADA E PEDAGOGIA PELA EMPATIA: política de representação em The morning show","LUISA CHAVES DE MELO (PUCRJ) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_DHRCE8WFBJUX1001DOJP_30_8749_01_03_2020_16_33_45.pdf"
"96","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Cultura das mídias","MASCULINIDADE EM VERTIGEM: a revolução será contra o patriarcado ou não será","ICARO FERRAZ VIDAL JUNIOR (PUCSP) ,MAURíCIO DE BRAGANçA (UFF) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_4P8QZDBF236D7BXDSO2R_30_8529_24_02_2020_12_43_04.pdf"
"97","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Cultura das mídias","NARRATIVA SOBRE UM PODER AFÁVEL:  trabalho e racionalidade neoliberal em Estou me guardando para quando o Carnaval chegar","MARCIO SERELLE (PUCMG) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_OZMCIQOCYZIEN3H75E3P_30_8414_21_02_2020_11_02_56.pdf"
"98","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Cultura das mídias","RADIO AMBULANTE E A TRADIÇÃO DO PODCAST NARRATIVO NO RADIOJORNALISMO NORTE-AMERICANO","EDUARDO VICENTE (USP) ,ROSANA DE LIMA SOARES (USP) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_UD9UZSBXWMETQGKHY716_30_8550_25_02_2020_11_29_16.pdf"
"99","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Cultura das mídias","UMA GENEALOGIA DO ESPECTADOR JUSTICEIRO","FELIPE POLYDORO (UnB) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_0D4EIFN9XTXV9775E5F3_30_8704_02_03_2020_14_25_42.pdf"
"100","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Cultura das mídias","Uma vida midiática para os corpos mortos: notas sobre o trabalho narrativo do reality show policial","SERGIO DO ESPIRITO SANTO FERREIRA JUNIOR (UFPE) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_B6JSHHP778CAGGRT8OZ3_30_8676_26_02_2020_16_13_21.pdf"
"101","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Epistemologia da comunicação","A ESTRUTURA GRAFEMÁTICA DA COMUNICAÇÃO: notas de um pensamento comunicacional em Jacques Derrida","ALEXANDRE ROCHA DA SILVA (UFRGS) ,LUIS FELIPE SILVEIRA DE ABREU (UFRGS) ,GIOVANA DOS PASSOS COLLING (UFRGS) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_FCQ2VL1M8HJYIBKYITIN_30_8603_26_02_2020_13_09_31.pdf"
"102","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Epistemologia da comunicação","ALGORITMO E MIDIATIZAÇÃO: entre a digitalização e a busca de epistemologias críticas","FERREIRA (UNISINOS) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_45GYUVPB6B5433A1YIBI_30_8730_01_03_2020_22_56_49.pdf"
"103","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Epistemologia da comunicação","Antropocentrismo e Comunicação:  Uma análise dos artigos dos GT da COMPÓS “Epistemologia da comunicação” e “Comunicação e Cibercultura” de 2017 a 2019","ANDRÉ LEMOS (UFBA) ,ELIAS CUNHA BITENCOURT (UFBA) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_2GHG0HYMM9WNG5WE88RH_30_8304_17_02_2020_10_59_30.pdf"
"104","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Epistemologia da comunicação","Comunicação: fenomenologias epistemologias","LUCRéCIA D´ALESSIO FERRARA (PUCSP) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_64910Y51NOCXEYF8MTK5_30_8236_09_02_2020_10_47_53.pdf"
"105","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Epistemologia da comunicação","EFETIVIDADE COMUNICACIONAL E RELEVÂNCIA DA EXPERIÊNCIA COM O OBJETO","FRANCISCO JOSE PAOLIELLO PIMENTA (UFJF) ,RAPHAEL VIEIRA PIRES (UFJF) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_IR1DEXFHJTLECJO5UG2D_30_8253_12_02_2020_13_07_48.pdf"
"106","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Epistemologia da comunicação","GAMBIARRA, COGNIÇÃO E TÉCNICA: apontamentos para uma investigação decolonial sobre conhecer e comunicar","JOSÉ MESSIAS  (UFMA) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_VU76RZZJSW4DNPTQTOUB_30_8715_02_03_2020_17_59_24.pdf"
"107","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Epistemologia da comunicação","O OLHAR COMO COMUNIDADE SENSITIVA. IMERSÃO, ESPELHO E TERCEIRA FIGURA NO PROCESSO COMUNICACIONAL DO OLHAR NO FACE A FACE","CIRO MARCONDES FILHO (USP) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_VUF2NVOCPYJZQ8SDR59W_30_8201_14_02_2020_12_51_39.pdf"
"108","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Epistemologia da comunicação","PENSAR A COMUNICAÇÃO INTERMUNDOS:  fóruns cosmopolíticos e diálogos interepistêmicos","JULIO VITORINO FIGUEROA (UFMG) ,LUCIANA DE OLIVEIRA (UFMG) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_M026GE9FI4V345L1420N_30_8601_26_02_2020_10_35_44.pdf"
"109","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Epistemologia da comunicação","Teorias intermediárias - estratégia analítica para o conhecimento comunicacional","JOSé LUIZ WARREN JARDIM GOMES BRAGA (UNISINOS) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_5OWJKA8B5IRSLT2ZCO47_30_8237_08_02_2020_18_59_51.pdf"
"110","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Epistemologia da comunicação","VOLTAR À COMUNICAÇÃO:  perspectivas etimológicas e epistemológicas do termo","MARIA ÂNGELA MATTOS (PUCMG) ,TIAGO BARCELOS PEREIRA SALGADO (PUCMG) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_L1GQHTL805M27CBBVJP0_30_8310_17_02_2020_13_43_54.pdf"
"111","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de cinema, fotografia e audiovisual","1917: a gamificação como recurso imersivo no cinema","PAULO SOUZA DOS SANTOS JUNIOR (UFPE) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_43TESXLBU5EDIDKXGGOG_30_8761_26_02_2020_17_54_24.pdf"
"112","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de cinema, fotografia e audiovisual","ANTES DO CINEMA: Desmontagens midiáticas em alguns filmes de Harun Farocki","LUíS FELIPE DUARTE FLORES (UFMG) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_V7NN65MGDJ56T462ZFEM_30_8778_02_03_2020_17_15_41.pdf"
"113","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de cinema, fotografia e audiovisual","Corpos interditos em Era uma vez Brasília","TATIANA HORA ALVES DE LIMA (UFS) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_IN5SHCDA3I85TU5JIRKL_30_8471_21_02_2020_16_48_43.pdf"
"114","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de cinema, fotografia e audiovisual","Espaço, lugar e território no cinema","VITOR ZAN (UP3) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_HP2R30JOC7TKQ76KR7UX_30_8487_29_02_2020_21_31_56.pdf"
"115","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de cinema, fotografia e audiovisual","Fábulas sem olhos: os roteiros não filmados na historiografia do cinema brasileiro","PABLO GONçALO PIRES DE CAMPOS MARTINS (UnB) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_RGC5FAHPSTNXELTU2WI3_30_8577_25_02_2020_17_34_00.pdf"
"116","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de cinema, fotografia e audiovisual","História de imagens tóxicas: Democracia em vertigem","ANDRéA FRANçA MARTINS (PUCRJ) ,PATRICIA FURTADO MENDES MACHADO (PUCRJ) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_2CVQDEXU0A4W4RETQRXT_30_8437_21_02_2020_14_46_15.pdf"
"117","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de cinema, fotografia e audiovisual","Maravilhamento sem fim: Whitehead e a teoria do cinema","JULIO BEZERRA (UFMS) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_MEMQJTFP01ZQ9U6P5GT5_30_8547_25_02_2020_21_33_03.pdf"
"118","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de cinema, fotografia e audiovisual","O FANTASMA NO LIMIAR DO ESPAÇO E DO TEMPO EM PARA O OUTRO LADO, DE KIYOSHI KUROSAWA","NATáLIA MENDES MAIA (UFC) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_3PG5EGBLLGI8E4DWNUPR_30_8631_26_02_2020_12_09_51.pdf"
"119","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de cinema, fotografia e audiovisual","O operário e o trabalho no cinema brasileiro documental: uma série histórica","MARIANA SOUTO (UnB) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_ASS9M1QETHXRWED1YA39_30_8527_24_02_2020_10_39_43.pdf"
"120","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de cinema, fotografia e audiovisual","O ROTEIRO INVISÍVEL: melodrama e sensação em “A vida invisível” (2019), de Karim Aïnouz","ÉRICA SARMET (USP) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_0GWFQMKCSUIH8YS0YI9G_30_8623_28_02_2020_18_51_10.pdf"
"121","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de comunicação organizacional","A COMUNICAÇÃO LEGISLATIVA NO COMBATE À DESINFORMAÇÃO SOBRE SAÚDE: uma proposta de análise discursiva para comentários na fanpage do Senado ","MICHEL CARVALHO DA SILVA (UFABC) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_SRCSLFTAEO6H5DE7SWKP_30_8391_29_02_2020_19_06_58.pdf"
"122","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de comunicação organizacional","COMUNICAÇÃO PÚBLICA DOS LEGISLATIVOS MUNICIPAIS CONECTADOS: accountability, transparência e proximidade com os cidadãos nas redes sociais","PAULA ANDRESSA DE OLIVEIRA (UFPR) ,MICHELE GOULART MASSUCHIN (UFPR) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_40QOO4I1HZ3JDMV5WRJS_30_8626_26_02_2020_17_49_25.pdf"
"123","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de comunicação organizacional","COMUNICAÇÃO PÚBLICA: dilemas conceituais e uma nova proposta ","NAYRA VERAS (UFPI) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_BVVTPAK08IPYLL483GGS_30_8249_11_02_2020_12_50_33.pdf"
"124","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de comunicação organizacional","DINÂMICAS DE PUBLICIZAÇÃO E MOBILIZAÇÃO SOCIAL: os burocratas de nível de rua no enfrentamento à exploração sexual infantojuvenil","LAURA NAYARA PIMENTA (UFMG) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_REPZG9IP4BQ0986MVTWK_30_8200_21_01_2020_14_05_27.pdf"
"125","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de comunicação organizacional","INTENSIDADE EMOCIONAL NA PESQUISA MISTA: discursos, práticas e efeitos da felicidade instrumental  em uma cooperativa cafeeira","LISBETH ARAYA JIMENEZ (UFRJ) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_DMMUPSMFLE9VAABM4O53_30_8404_26_02_2020_08_59_10.pdf"
"126","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de comunicação organizacional","MINERAÇÃO DO FUTURO: o discurso da promessa","MáRCIO SIMEONE HENRIQUES (UFMG) ,IVONE DE LOURDES OLIVEIRA (PUCMG) ,FABIA PEREIRA LIMA (UFMG) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_TWP0CIDX25WVDZWK5JKD_30_8697_02_03_2020_06_57_06.pdf"
"127","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de comunicação organizacional","MULHERES NEGRAS E MUNDO DO TRABALHO: interseccionalidades (im)possíveis nas séries originais NETFLIX","REGIANE RIBEIRO (UFPR) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_XX5HV13A0PSJD8U996LH_30_8585_25_02_2020_21_45_06.pdf"
"128","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de comunicação organizacional","Ontologia e Epistemologia da Comunicação Organizacional: Inflexões na Era das Mídias Digitais","ANA THEREZA NOGUEIRA SOARES (UnB) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_L1L037I18QLWESQI2TDF_30_8451_02_03_2020_11_04_07.pdf"
"129","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de comunicação organizacional","UM OLHAR EPSITÊMICO PARA A COMUNICAÇÃO ORGANIZACIONAL, INSPIRADO EM FOUCAULT","ISAURA MOURãO (PUCMG) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_7LQ0VKM2DJ5RNKXKPDET_30_8660_26_02_2020_13_38_41.pdf"
"130","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de comunicação organizacional","“RESPOSTA AOS NOSSOS CRÍTICOS”: discursos de defesa organizacional, créditos de confiança e pretensões de solidariedade ","DANIEL REIS SILVA (UFMG) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_YB78ZZQTTKI3CN5CZ0C7_30_8733_26_02_2020_16_53_04.pdf"
"131","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de jornalismo","A sonora como materialização do acontecimento e a naturalização dos fatos na seleção das fontes","LUãN JOSé VAZ CHAGAS (UFMT) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_7WNR7X1D47UQXZFFZ0B0_30_8193_25_02_2020_11_34_35.pdf"
"132","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de jornalismo","A UNIDADE ARTIFICIAL NA MENTALIDADE ESCÂNDALO","CLARA BEZERRIL CâMARA (UFF) ,MARCO ANTôNIO ROXO DA SILVA (UFF) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_FJY2NY6UU3C7T41MWLRF_30_8665_26_02_2020_15_36_02.pdf"
"133","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de jornalismo","ANTES DA VAZA JATO: lawfare, jornalismo e ações políticas contra Lula","CARLOS ALBERTO DE CARVALHO (UFMG) ,MARIA GISLENE CARVALHO FONSECA (UFOP) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_BPCHHE9D835OLYKPJ9O1_30_8395_21_02_2020_17_06_08.pdf"
"134","2020","XXIX COMPÓS: UFMS/CAMPO GRANDE","Estudos de jornalismo","DISPOSITIVOS DE CRÍTICA JORNALÍSTICA NA ESFERA PÚBLICA EM REDE","DIONATAS ALISSON COELHO (FEEVALE) ","http://www.compos.org.br/biblioteca/trabalhos_arquivo_YE7H1JH1RYBHW0PS26MF_30_8768_02_03_2020_11_55_29.pdf"
